AutoInc, Location-zipcode, Location-state, Location-city, Location-areacode, Location-prefix, Location-extension, Location-street, Name-First, Name-Last, Name-Gender,
3456.0, 35805, Alabama, Huntsville, 256, 325, 3993, 39 BAYLESS, SARAH, Hover, Female,
3457.0, 93291, California, Visalia, 559, 622, 8203, 64 SELVA, KEVIN, West, Male,
3458.0, 35811, Alabama, Huntsville, 256, 263, 7911, 25 TRAILWOOD, MICHAEL, Means, Male,
3459.0, 33823, Florida, Auburndale, 863, 551, 4366, 1 CEDARHURST, PENNY, Williams, Female,
3460.0, 54022, Wisconsin, River Falls, 715, 425, 3370, 54 620TH, MIKE, Davis, Male,
3461.0, 80014, Colorado, Denver, 720, 216, 0474, 198 FRASER, ERIC, Delaune, Male,
3462.0, 21229, Maryland, Baltimore, 410, 247, 7210, 142 GREENWICH, KENNY, Henson, Male,
3463.0, 92086, California, WARNER SPRINGS, 760, 782, 0350, 38 PO BOX, MARCUS, Jones, Male,
3464.0, 27106, North Carolina, OLDTOWN, 336, 923, 8419, 10 ROYALL, JOSEPH, Mclellan, Male,
3465.0, 21620, Maryland, Chestertown, 410, 778, 4429, 16 ORCHARD, DONALD, West, Male,
3466.0, 01803, Massachusetts, Burlington, 508, 331, 4760, 11 DONALD, REBECCA, Mueller, Female,
3467.0, 46902, Indiana, KOKOMO, 765, 614, 6151, 39 PARK, WILLIAM, Wiley, Male,
3468.0, 07857, New Jersey, NETCONG, 973, 347, 8115, 14 FLANDERS, MARTIN, Martello, Male,
3469.0, 17745, Pennsylvania, LOCK HAVEN, 570, 699, 5229, 3 POCAHONTAS, RICHARD, Murray, Male,
3470.0, 75644, Texas, Gilmer, 903, 797, 4800, 6 MISTLETOE, NILDA, Elliot, Female,
3471.0, 78861, Texas, SATURN, 830, 540, 6301, 13 DOOLITTLE, WALTER, Jarrett, Male,
3472.0, 46060, Indiana, WESTFIELD, 317, 776, 8405, 33 SAGE, DARCY, Evans, Female,
3473.0, 33166, Florida, Miami Springs, 561, 390, 1387, 34 EASTWARD, FRANK, Walters, Male,
3474.0, 48708, Michigan, BAY CITY, 989, 892, 4724, 76 2ND, DORA, Cook, Female,
3475.0, 43031, Ohio, Johnstown, 740, 966, 6813, 2 HARRISON, BOBBY, Gamboa, Male,
3476.0, 15205, Pennsylvania, CRAFTON, 412, 937, 6830, 25 PENNSVIEW, CARLYN, Riddle, Female,
3477.0, 21801, Maryland, SALISBURY, 410, 422, 8512, 27 MONTICELLO, JOHN, Tindall, Male,
3478.0, 68025, Nebraska, FREMONT, 402, 307, 9936, 68 COUNTY ROAD 10, KEVIN, Richard, Male,
3479.0, 93455, California, Santa Maria, 805, 726, 8113, 23 GILEA, CURTIS, Price, Male,
3480.0, 36117, Alabama, Montgomery, 205, 928, 1603, 12 BRECKENRIDGE, BRANDI, Ford, Female,
3481.0, 93210, California, Coalinga, 559, 388, 1620, 57 ALCALDE, JENNEFER, Delorenzo, Female,
3482.0, 78582, Texas, RIO GRANDE CITY, 956, 487, 8307, 30 MARGO, CHRISTINE, Lindley, Female,
3483.0, 93710, California, FRESNO, 209, 212, 2371, 266 MILLBRAE, CHARLES, Arrington, Male,
3484.0, 76710, Texas, WACO, 254, 633, 8797, 38 HILLTOP, TERESA, Gates, Female,
3485.0, 43023, Ohio, Granville, 740, 321, 1476, 13 BRYNWOOD, SHANNON, Snyder, Female,
3486.0, 64633, Missouri, Carrollton, 660, 542, 9433, 6 AUSTIN, ANN, Quinn, Female,
3487.0, 32548, Florida, Fort Walton Beach, 850, 883, 4677, 11 TARPON, CHERYL, Loeffler, Female,
3488.0, 52402, Iowa, Cedar Rapids, 319, 832, 5080, 86 TOWER, DENNIS, Milburn, Male,
3489.0, 17315, Pennsylvania, Dover, 717, 292, 0224, 46 COUNTRY, GLORIA, Butler, Female,
3490.0, 14850, New York, Ithaca, 607, 274, 9327, 21 FERRIS, REBEKAH, Hamilton, Female,
3491.0, 55746, Minnesota, Hibbing, 218, 262, 9592, 46 LAINE, RANDALL, Galindo, Male,
3492.0, 61832, Illinois, Danville, 217, 510, 7108, 14 HICKS, MICHAEL, Dunn, Male,
3493.0, 69001, Nebraska, MCCOOK, 308, 350, 9249, 26 DRIVE 388, KRISTINA, Rencher, Female,
3494.0, 08753, New Jersey, TOMS RIVER, 732, 270, 2655, 9 BROOKVILLE, NANCY, Walls, Female,
3495.0, 19809, Delaware, HOLLY OAK, 302, 797, 7766, 66 FOREST CREEK, DEBORAH, Bollin, Female,
3496.0, 92701, California, Santa Ana, 657, 622, 9377, 365 WALNUT, JAIME, Martinez, Male,
3497.0, 43055, Ohio, Newark, 740, 522, 5806, 36 HEIDI, ALANE, Killen, Female,
3498.0, 01923, Massachusetts, DANVERS, 978, 646, 8332, 7 KIMBALL, WAYNE, Portillo, Male,
3499.0, 55303, Minnesota, Anoka, 763, 422, 3546, 45 GREEN VALLEY, JOHN, Emanuel, Male,
3500.0, 31410, Georgia, Savannah, 912, 897, 1573, 43 LANG, GREGORY, Staten, Male,
3501.0, 11234, New York, Brooklyn, 718, 451, 7291, 690 PERRI, JOE, Richardson, Male,
3502.0, 29654, South Carolina, Honea Path, 864, 369, 3977, 22 OTTO LOLLIS, LINDA, Ortiz, Female,
3503.0, 26505, West Virginia, LAUREL POINT, 304, 322, 7561, 54 WESTERN, BRIAN, Celestin, Male,
3504.0, 14609, New York, Rochester, 585, 224, 0049, 100 LAWNDALE, DONALD, Barnard, Male,
3505.0, 72102, Arkansas, MCRAE, 501, 726, 9329, 15 RICHMOND, PATRICIA, Scott, Female,
3506.0, 18013, Pennsylvania, Bangor, 610, 498, 1037, 47 MESSINGER, MICHAEL, Gray, Male,
3507.0, 27870, North Carolina, ROANOKE RAPIDS, 252, 533, 1117, 5 WENDOVER, BRADLEY, Reynolds, Male,
3508.0, 95926, California, CHICO, 530, 236, 1706, 46 COLLINDALE, TERRY, Vaughan, Male,
3509.0, 24293, Virginia, WISE, 276, 321, 0186, 3 DOTSON CREEK, ARLENE, Stern, Female,
3510.0, 07728, New Jersey, Freehold, 908, 395, 5715, 39 PORTLAND, PATRICIA, Quevedo, Female,
3511.0, 27360, North Carolina, Thomasville, 336, 475, 0709, 22 GREEN TREE, REYNALDO, Rayford, Male,
3512.0, 29150, South Carolina, Sumter, 803, 488, 5982, 38 HURON, JUSTINA, Dodson, Female,
3513.0, 35115, Alabama, MONTEVALLO, 205, 665, 5371, 26 WADSWORTH, CARRIE, Harris, Female,
3514.0, 97754, Oregon, PRINEVILLE, 541, 416, 2182, 25 COMMERCE, CAROLYN, Coates, Female,
3515.0, 60458, Illinois, Justice, 708, 372, 1350, 7 CONCORD, ELEANOR, Ayres, Female,
3516.0, 72206, Arkansas, LITTLE ROCK, 501, 490, 1376, 4 BERNICE, MICHAEL, Carranza, Male,
3517.0, 85034, Arizona, Phoenix, 505, 431, 4436, 38 51ST, MARCOS, Mccue, Male,
3518.0, 72764, Arkansas, SPRINGDALE, 479, 966, 8290, 0 COMMONS, CATHERINE, Agustin, Female,
3519.0, 90805, California, Long Beach, 562, 428, 9000, 318 POLYNESIAN, DON, Hook, Male,
3520.0, 23510, Virginia, ACCOMACK, 757, 614, 6749, 57 ATLANTIC, THOMAS, Hampton, Male,
3521.0, 35601, Alabama, Decatur, 256, 306, 6534, 27 CAMELLIA, LEIGH, Richard, Female,
3522.0, 84065, Utah, Riverton, 801, 254, 9064, 0 12195, SCOTT, Holman, Male,
3523.0, 25064, West Virginia, Dunbar, 304, 767, 7218, 36 TAYLOR, EVAN, Dimaggio, Male,
3524.0, 27053, North Carolina, WESTFIELD, 336, 351, 9649, 1 TOMAHAWK, CLARA, Fountain, Female,
3525.0, 93907, California, Salinas, 831, 663, 3910, 45 FRANKIE, LOUANN, Pickering, Female,
3526.0, 96019, California, Central Valley, 530, 275, 0121, 17 MORNINGSTAR, ANDREA, Ng, Female,
3527.0, 61241, Illinois, GREEN ROCK, 309, 441, 9213, 42 MINERAL CREEK, JENNIFER, Burnham, Female,
3528.0, 02048, Massachusetts, Mansfield, 774, 451, 3085, 36 LEONARD, HENRY, Shahan, Male,
3529.0, 94558, California, LAKE BERRYESSA, 707, 966, 1914, 8 STUART, PHYLLIS, Dixon, Female,
3530.0, 43318, Ohio, DE GRAFF, 937, 585, 5929, 22 MEADOW, DREW, Valentin, Male,
3531.0, 37218, Tennessee, NASHVILLE, 615, 299, 5231, 10 MAYNARD, MARSHA, Deleon, Female,
3532.0, 93436, California, Lompoc, 805, 736, 5284, 34 VILLAGE CIRCLE, RICHARD, Dutton, Male,
3533.0, 63084, Missouri, Union, 636, 584, 6954, 3 RIVER CLIFF, ANTHONY, Wall, Male,
3534.0, 73036, Oklahoma, El Reno, 405, 262, 7164, 56 BARKER, CYNTHIA, Romero, Female,
3535.0, 61607, Illinois, BARTONVILLE, 309, 633, 9004, 31 AIRWAYS, DAPHNE, Sanders, Female,
3536.0, 38118, Tennessee, MEMPHIS, 731, 882, 8857, 28 DAVIDSON, FELECIA, Brown, Female,
3537.0, 33912, Florida, Fort Myers, 239, 601, 8080, 18 ELECTRONICS, RUTH, Piedra, Female,
3538.0, 48219, Michigan, DETROIT, 248, 235, 7256, 331 VASSAR, GUY, Hendricks, Male,
3539.0, 30802, Georgia, APPLING, 706, 541, 6344, 21 RED OAK, SERGIO, Bryant, Male,
3540.0, 76692, Texas, WHITNEY, 254, 694, 5258, 2 HCR 2128, VICKI, Roper, Female,
3541.0, 27525, North Carolina, Franklinton, 252, 767, 1619, 5 FISHERMANS, HELEN, Robison, Female,
3542.0, 32174, Florida, Ormond Beach, 386, 672, 7380, 38 SILVER LAKE, MANUEL, Whiting, Male,
3543.0, 46341, Indiana, HEBRON, 219, 223, 9730, 0 PARK, MARVIN, Jackson, Male,
3544.0, 77708, Texas, Beaumont, 409, 896, 1387, 61 CHASE, ROBERT, Rodriquez, Male,
3545.0, 07601, New Jersey, Hackensack, 201, 489, 8692, 172 REILLY, LUIS, Osorio, Male,
3546.0, 60077, Illinois, SKOKIE, 224, 592, 0149, 116 HAMILTON, JOHN, Chiles, Male,
3547.0, 95204, California, Stockton, 209, 335, 5254, 87 SAN MATEO, THELMA, Patterson, Female,
3548.0, 91024, California, Sierra Madre, 626, 355, 4224, 7 VISTA, BEVERLY, Cox, Female,
3549.0, 35209, Alabama, Birmingham, 205, 433, 9079, 49 RICHARD ARRINGTON JR, JACQUELINE, Stephens, Female,
3550.0, 73521, Oklahoma, Altus, 580, 480, 3736, 48 WILLARD, JUNE, Winston, Female,
3551.0, 39365, Mississippi, Union, 601, 232, 4483, 6 MILL, BRIAN, Machin, Male,
3552.0, 99201, Washington, Spokane, 208, 480, 9849, 50 RAILROAD, JOHN, Barrett, Male,
3553.0, 78744, Texas, AUSTIN, 512, 592, 9332, 25 SHALLOWBROOK, VICKY, Ridley, Female,
3554.0, 39553, Mississippi, PASCAGOULA, 228, 497, 4399, 10 JAMES, EMILY, Hilton, Female,
3555.0, 47401, Indiana, Bloomington, 812, 837, 1279, 34 SAMANTHA, JON, Hodges, Male,
3556.0, 46405, Indiana, Lake Station, 219, 962, 1539, 94 LAWRENCE, HELEN, Dey, Female,
3557.0, 13077, New York, Homer, 607, 749, 6418, 38 ALBANY, JONATHAN, Hunter, Male,
3558.0, 93308, California, Bakersfield, 661, 392, 5160, 34 WALLACE, ROBERT, Sanders, Male,
3559.0, 44120, Ohio, SHAKER HEIGHTS, 216, 283, 2652, 39 SPEAR, MARY, Ness, Female,
3560.0, 28461, North Carolina, SOUTHPORT, 910, 454, 0009, 8 ELM, RENA, Woodard, Female,
3561.0, 93550, California, LAKE LOS ANGELES, 661, 225, 4369, 101 QUARTZITE, JANICE, Gillam, Female,
3562.0, 23455, Virginia, Virginia Beach, 757, 363, 1414, 39 SUNVISTA, LISA, Edgerton, Female,
3563.0, 60505, Illinois, AURORA, 630, 862, 6747, 194 RAY MOSES, NORMA, Gaither, Female,
3564.0, 27203, North Carolina, Asheboro, 336, 515, 8805, 90 MILLIKAN, DARRELL, Dahl, Male,
3565.0, 04038, Maine, GORHAM, 207, 839, 1308, 17 HARTS, ALAN, Payan, Male,
3566.0, 43609, Ohio, Toledo, 419, 800, 0371, 96 ELDRED, DEBORAH, Smith, Female,
3567.0, 46725, Indiana, Columbia City, 260, 244, 5425, 7 US HIGHWAY 30, TAMIKA, Fierros, Female,
3568.0, 89502, Nevada, Reno, 775, 858, 6614, 7 SIA, MARCOS, Bohanon, Male,
3569.0, 46307, Indiana, CROWN POINT, 219, 663, 6799, 36 TANEY, DAWN, Thomas, Female,
3570.0, 43537, Ohio, MAUMEE, 419, 461, 6479, 53 OAK BLUFF, JESSIE, Jackson, Male,
3571.0, 32082, Florida, PONTE VEDRA BEACH, 904, 285, 5149, 31 DAUPHINE, PETER, Diebold, Male,
3572.0, 76936, Texas, ELDORADO, 325, 853, 2776, 43 HIGHWAY 190, MATTHEW, Johnson, Male,
3573.0, 45246, Ohio, Glendale, 513, 672, 2604, 13 NORTH, JESSICA, Mitchell, Female,
3574.0, 68967, Nebraska, OXFORD, 308, 824, 3238, 11 ROAD 722, EDWIN, Forney, Male,
3575.0, 23901, Virginia, Farmville, 434, 315, 1680, 20 FIVE FORKS, DANIEL, Hudson, Male,
3576.0, 21401, Maryland, SAINT MARGARETS, 410, 216, 6877, 15 SEXTANT, ROBERT, Almazan, Male,
3577.0, 54829, Wisconsin, Cumberland, 715, 822, 8822, 17 260TH, JULIET, Davis, Female,
3578.0, 94549, California, LAFAYETTE, 925, 283, 6102, 20 BACON, COURTNEY, Mccray, Female,
3579.0, 60521, Illinois, OAK BROOK, 630, 928, 4977, 168 SALT CREEK, STEPHANIE, Welch, Female,
3580.0, 50315, Iowa, Des Moines, 515, 287, 7440, 60 LEACH, GLEN, Choudhury, Male,
3581.0, 19067, Pennsylvania, SHILLINGTON, 215, 369, 8790, 26 YALE, DONALD, Reid, Male,
3582.0, 61462, Illinois, Monmouth, 309, 457, 9167, 20 60TH, ANNA, Bonilla, Female,
3583.0, 45211, Ohio, Cincinnati, 513, 661, 1795, 98 FELTZ, KRISTINE, Cole, Female,
3584.0, 78258, Texas, San Antonio, 210, 862, 0743, 14 GRAYWOOD, CHARLES, Hill, Male,
3585.0, 93230, California, Hanford, 559, 585, 0302, 55 EASY, DUSTY, Jenner, Female,
3586.0, 98115, Washington, Seattle, 206, 527, 1426, 102 35TH, STEVEN, Gill, Male,
3587.0, 61734, Illinois, DELAVAN, 309, 244, 9273, 0 HILST, EARL, Stringer, Male,
3588.0, 48433, Michigan, FLUSHING, 810, 487, 0314, 9 HICKORYWOOD, CAROLYN, Leeds, Female,
3589.0, 48430, Michigan, FENTON, 810, 629, 9975, 23 LONG, HAROLD, Fleming, Male,
3590.0, 95630, California, Folsom, 916, 358, 0545, 9 DUNSTABLE, EVELYN, Brown, Female,
3591.0, 33907, Florida, CYPRESS LAKE, 239, 482, 4508, 77 TALL PINE, JUAN, Perry, Male,
3592.0, 27609, North Carolina, Raleigh, 919, 430, 5748, 51 LASSITER FALLS, KATHERINE, White, Female,
3593.0, 06902, Connecticut, Stamford, 203, 493, 4719, 27 HIGHLAND, DANIA, Mcintosh, Female,
3594.0, 96749, Hawaii, KEAAU, 808, 640, 0758, 34 PAAHANA, STEPHANIE, Root, Female,
3595.0, 71019, Louisiana, COUSHATTA, 318, 932, 2076, 10 RED MAPLE, MICHAEL, Cobb, Male,
3596.0, 16668, Pennsylvania, PATTON, 814, 674, 1052, 25 MURRAY, JESSICA, Avitia, Female,
3597.0, 90731, California, San Pedro, 310, 241, 0396, 150 SMALLWOOD, CARL, Flores, Male,
3598.0, 60657, Illinois, CHICAGO, 773, 388, 1633, 369 SURF, LEON, Marsh, Male,
3599.0, 44052, Ohio, ELYRIA, 440, 366, 9457, 29 GARDEN, CARLTON, Dowell, Male,
3600.0, 72010, Arkansas, BALD KNOB, 501, 724, 2110, 10 ANDERSON, MICHEAL, Darrow, Male,
3601.0, 15205, Pennsylvania, Pittsburgh, 412, 739, 7671, 7 RYDAL, ASHLEY, Brown, Female,
3602.0, 95003, California, Aptos, 831, 662, 7195, 21 RED HAWK, HELEN, Shelton, Female,
3603.0, 55304, Minnesota, Andover, 763, 413, 0463, 26 JENKINS, TAMMY, Dubois, Female,
3604.0, 61350, Illinois, OTTAWA, 815, 431, 6975, 38 ERICKSON, SAM, Gaiser, Male,
3605.0, 61866, Illinois, Rantoul, 217, 892, 1185, 12 COUNTY ROAD 3300, KRISTINE, Bishop, Female,
3606.0, 75212, Texas, Dallas, 469, 323, 2427, 63 KINGBRIDGE, MARY, Weaver, Female,
3607.0, 60016, Illinois, DES PLAINES, 773, 694, 8234, 122 COLUMBIA, JEFF, Whited, Male,
3608.0, 86429, Arizona, Bullhead City, 928, 754, 0372, 11 6TH, MICHAEL, Pilcher, Male,
3609.0, 53821, Wisconsin, PRAIRIE DU CHIEN, 608, 326, 0345, 15 MOONEY, WILLIAM, Carlton, Male,
3610.0, 12180, New York, CENTER BRUNSWICK, 518, 272, 0630, 74 COOLIDGE, OSCAR, Mathis, Male,
3611.0, 98837, Washington, MOSES LAKE, 509, 770, 4714, 4 JULY, DAYNA, Davis, Female,
3612.0, 63303, Missouri, HARVESTER, 573, 795, 3017, 7 SPRUCE RIDGE, PATRICK, Cano, Male,
3613.0, 78749, Texas, Austin, 512, 963, 3004, 32 SALMON, PEARL, Singleton, Female,
3614.0, 87401, New Mexico, Farmington, 505, 325, 8343, 59 28TH, CAROL, Burrows, Female,
3615.0, 30340, Georgia, Atlanta, 404, 341, 8905, 55 DANBY, YOLANDA, Grigsby, Female,
3616.0, 75494, Texas, Winnsboro, 903, 342, 7678, 13 COUNTY ROAD 4702, JEFF, Sanson, Male,
3617.0, 76801, Texas, MERCURY, 325, 357, 7880, 7 COUNTY ROAD 541, FREDERICK, Bryan, Male,
3618.0, 43055, Ohio, Newark, 740, 366, 2956, 41 PEMBROKE, SAM, Haydon, Male,
3619.0, 99022, Washington, MEDICAL LAKE, 509, 244, 9927, 30 ROCKY, MELISSA, Smith, Female,
3620.0, 90008, California, Los Angeles, 323, 290, 1142, 187 TERRAZA, GREG, Ross, Male,
3621.0, 92646, California, Huntington Beach, 714, 378, 6811, 47 ALBANY, JOHN, Orchard, Male,
3622.0, 31021, Georgia, Dublin, 478, 290, 1200, 13 HUNTERS, GLENDA, Gorman, Female,
3623.0, 65020, Missouri, Camdenton, 573, 346, 8969, 3 PHILLIPS, DIANE, Willis, Female,
3624.0, 14301, New York, Niagara Falls, 716, 283, 6145, 23 4TH, KIM, Sanders, Female,
3625.0, 96706, Hawaii, EWA BEACH, 808, 681, 8364, 12 EDGEWATER, KIMBERLY, Palacio, Female,
3626.0, 94541, California, Hayward, 510, 538, 2520, 23 MORRILL, ARLENE, Cherry, Female,
3627.0, 77708, Texas, Beaumont, 409, 899, 5698, 21 LEBLANC, REBECCA, Green, Female,
3628.0, 95823, California, Sacramento, 916, 427, 9070, 87 ORENZA, STEVE, Harder, Male,
3629.0, 10570, New York, Pleasantville, 914, 745, 7724, 32 ROSELLE, MARIA, Crockett, Female,
3630.0, 17372, Pennsylvania, YORK SPRINGS, 717, 528, 5642, 39 BERMUDIAN CREEK, DOUGLAS, Briggs, Male,
3631.0, 37813, Tennessee, Morristown, 423, 327, 4758, 8 GEORGE BYRD, ANNA, Coyle, Female,
3632.0, 72081, Arkansas, JUDSONIA, 501, 729, 4493, 13 HOOFMAN, ANGELLA, Lutz, Female,
3633.0, 75644, Texas, Gilmer, 903, 841, 8456, 31 WAYNES, WILLIAM, Magnuson, Male,
3634.0, 92020, California, El Cajon, 619, 588, 2755, 83 DONITA, ORA, Asaro, Female,
3635.0, 07307, New Jersey, Jersey City, 908, 466, 3904, 319 JOHN F KENNEDY, CLAUDIA, Parrish, Female,
3636.0, 92240, California, Desert Hot Springs, 760, 288, 5688, 8 ATLANTIC, DONALD, Lauritzen, Male,
3637.0, 17022, Pennsylvania, Elizabethtown, 717, 361, 2005, 47 MONROE, AMANDA, Owens, Female,
3638.0, 78114, Texas, Floresville, 830, 216, 4090, 20 SAND, SUZANNE, Robinson, Female,
3639.0, 44044, Ohio, Grafton, 440, 748, 3503, 55 STATE ROUTE 303, VICTOR, Kirkpatrick, Male,
3640.0, 68769, Nebraska, PLAINVIEW, 402, 582, 7871, 6 PINE, LAWRENCE, Tomas, Male,
3641.0, 48214, Michigan, DETROIT, 313, 821, 8796, 272 KOLB, LATOYA, Cothren, Female,
3642.0, 36544, Alabama, IRVINGTON-ST ELMO, 251, 957, 1990, 19 SPUR, ODIS, Gardner, Male,
3643.0, 36769, Alabama, PINE HILL, 334, 963, 9500, 9 LEWISTOWN, DOROTHY, Bendel, Female,
3644.0, 91601, California, North Hollywood, 323, 877, 9285, 460 MARGATE, EBONY, Garcia, Female,
3645.0, 14211, New York, Buffalo, 716, 893, 2228, 66 GOEMBEL, LISA, Loyd, Female,
3646.0, 27012, North Carolina, WINSTON SALEM, 336, 717, 2652, 16 RIVER OAKS, TRAVIS, Rodriguez, Male,
3647.0, 07087, New Jersey, WEEHAWKEN, 732, 372, 7578, 420 BERGENLINE, MARGARET, Ramos, Female,
3648.0, 61201, Illinois, Rock Island, 309, 793, 5317, 158 BRITTANY, JEAN, Watkins, Male,
3649.0, 48843, Michigan, HOWELL, 517, 540, 0320, 20 CARTER, ROLAND, Johnson, Male,
3650.0, 01701, Massachusetts, FRAMINGHAM, 781, 472, 0262, 22 JOHN MCQUINN, ANGELA, Bell, Female,
3651.0, 31601, Georgia, Valdosta, 229, 333, 0288, 15 LAVISTA, DONALD, Cochran, Male,
3652.0, 97220, Oregon, Portland, 503, 256, 0405, 244 121ST, MARSHA, Porterfield, Female,
3653.0, 85251, Arizona, Scottsdale, 480, 481, 8049, 135 60TH, NETTIE, Vasquez, Female,
3654.0, 01463, Massachusetts, PEPPERELL, 978, 433, 9785, 22 BLUEBERRY, HERMAN, Morgan, Male,
3655.0, 54868, Wisconsin, Rice Lake, 715, 434, 9796, 12 CARRIE, KATHLEEN, Cortes, Female,
3656.0, 43334, Ohio, Marengo, 419, 253, 3766, 78 TOWNSHIP ROAD 161, CARLOS, Bosworth, Male,
3657.0, 92630, California, El Toro, 949, 829, 6749, 36 COLEFORD, WILLIAM, Horton, Male,
3658.0, 43952, Ohio, KNOXVILLE, 740, 284, 6022, 50 CONNIE, GERALD, Miller, Male,
3659.0, 10033, New York, New York, 212, 740, 7812, 213 181ST, COLIN, Lim, Male,
3660.0, 47802, Indiana, Terre Haute, 812, 229, 3660, 21 CROWS FOOT, JEFFREY, Mckenzie, Male,
3661.0, 20002, District of Columbia, Washington, 202, 317, 9617, 160 EAMES, DOROTHY, Foster, Female,
3662.0, 72401, Arkansas, JONESBORO, 870, 631, 3068, 13 WOODSPRINGS, PETER, Anthony, Male,
3663.0, 85021, Arizona, Phoenix, 602, 906, 4966, 306 PUGET, LATOSHA, Kim, Female,
3664.0, 73448, Oklahoma, Marietta, 580, 276, 7595, 58 SHELL, BELINDA, Johnson, Female,
3665.0, 77662, Texas, VIDOR, 409, 783, 1601, 12 TERRY, WENDELL, Camarillo, Male,
3666.0, 85710, Arizona, Tucson, 520, 298, 1795, 74 LILLY BAY, GLENN, Escobar, Male,
3667.0, 88310, New Mexico, Alamogordo, 575, 437, 9829, 49 COLLIE, JENNIFER, Findlay, Female,
3668.0, 61550, Illinois, Morton, 309, 284, 4840, 38 HIGHLAND, RACHEL, Cole, Female,
3669.0, 31546, Georgia, Jesup, 912, 427, 0721, 26 KICKLIGHTER, GARY, Barraza, Male,
3670.0, 54601, Wisconsin, La Crosse, 608, 738, 7728, 37 MESA GRANDE, SHERON, Guy, Female,
3671.0, 65043, Missouri, HOLTS SUMMIT, 573, 896, 6579, 7 E, WILLIAM, Hart, Male,
3672.0, 30606, Georgia, Athens, 706, 816, 1555, 39 DOWNING, TONY, Cornett, Male,
3673.0, 45750, Ohio, MARIETTA, 740, 585, 4368, 42 DYE, ELBA, Zimmerman, Female,
3674.0, 46250, Indiana, INDIANAPOLIS, 317, 849, 7345, 0 DRAWBRIDGE, LARAE, Bowers, Female,
3675.0, 33147, Florida, Miami, 561, 515, 6176, 711 106TH, JOSIE, Young, Female,
3676.0, 85714, Arizona, Tucson, 520, 409, 7511, 67 RANCHO RIO, NICHOLAS, Mazon, Male,
3677.0, 90201, California, Bell, 323, 326, 6129, 431 ATLANTIC, ANDREA, Tompkins, Female,
3678.0, 37212, Tennessee, Nashville, 615, 783, 0085, 88 WEDGEWOOD, JENNIFER, Ponce, Female,
3679.0, 29627, South Carolina, Belton, 864, 338, 1984, 13 QUINCY, ELIZABETH, Behrens, Female,
3680.0, 31707, Georgia, Albany, 229, 326, 4840, 50 KINGSWOOD, TERRY, Isaacson, Female,
3681.0, 47906, Indiana, LAFAYETTE, 765, 463, 7006, 8 ANTIQUITY, ERICA, Marra, Female,
3682.0, 64151, Missouri, KANSAS CITY, 816, 746, 2575, 49 WAGON, GERALDINE, Coleman, Female,
3683.0, 15317, Pennsylvania, Mcmurray, 724, 754, 0606, 4 ROSCOMMON, CHERYL, Knight, Female,
3684.0, 01550, Massachusetts, SOUTHBRIDGE, 508, 764, 4084, 0 ELM, CURTIS, Bennett, Male,
3685.0, 97396, Oregon, Willamina, 503, 876, 1737, 22 STEEL BRIDGE, ADINA, Berry, Female,
3686.0, 80222, Colorado, Denver, 303, 512, 9613, 34 FILBERT, MARK, Jones, Male,
3687.0, 68107, Nebraska, Omaha, 402, 594, 1968, 92 H, RYAN, Vansant, Male,
3688.0, 12528, New York, HIGHLAND, 845, 691, 4764, 40 LINCOLN, BETTY, Esteves, Female,
3689.0, 75211, Texas, Dallas, 214, 312, 4254, 36 PINK STAR, JERRY, Nelson, Male,
3690.0, 41175, Kentucky, SOUTH SHORE, 606, 932, 0721, 4 HALL, DUSTIN, Addis, Male,
3691.0, 54501, Wisconsin, RHINELANDER, 715, 470, 9567, 21 SECTION 9, TRACY, Hughes, Female,
3692.0, 48910, Michigan, Lansing, 517, 416, 5658, 58 ELMORE, PAMELA, Sanchez, Female,
3693.0, 64850, Missouri, Neosho, 417, 451, 6516, 7 LARAMIE, WILHELMINA, Novak, Female,
3694.0, 15139, Pennsylvania, Oakmont, 412, 826, 1109, 44 HULTON, ALVERA, Kocher, Female,
3695.0, 50574, Iowa, Pocahontas, 712, 335, 9668, 18 140TH, MICHAEL, Fancher, Male,
3696.0, 30601, Georgia, Athens, 678, 661, 6976, 1 REAR ARCH, DELLA, Graham, Female,
3697.0, 85705, Arizona, TUCSON, 520, 292, 0731, 118 WINDSOR, CHRISTOPHER, Vu, Male,
3698.0, 29526, South Carolina, Conway, 843, 649, 1816, 3 JAY, CHRISTOPHER, Collier, Male,
3699.0, 76031, Texas, Cleburne, 512, 767, 6593, 10 DABNEY, LEE, Arrellano, Male,
3700.0, 38104, Tennessee, Memphis, 662, 470, 0028, 24 DOROTHY, DAVID, Martinez, Male,
3701.0, 83628, Idaho, HOMEDALE, 208, 337, 7234, 39 SANCTUARY, LEOLA, Smith, Female,
3702.0, 27545, North Carolina, KNIGHT DALE, 919, 261, 7450, 5 ROSE OF SHARON, MARY, White, Female,
3703.0, 03038, New Hampshire, DERRY, 508, 247, 3655, 10 DIXON, PENNY, Hood, Female,
3704.0, 17070, Pennsylvania, New Cumberland, 717, 770, 6842, 8 HOLLY, MICHAEL, Rouse, Male,
3705.0, 13309, New York, Boonville, 315, 942, 4914, 19 LABRADORE, RICHARD, Oliver, Male,
3706.0, 49684, Michigan, TRAVERSE CITY, 231, 929, 8132, 4 SCENIC, MELISSA, Cruz, Female,
3707.0, 55418, Minnesota, Minneapolis, 612, 782, 9063, 96 EDWARD, NETTIE, Kimbler, Female,
